Sent,Recv
118,37
116,37
116,37
117,37
118,37
121,37
118,37
120,37
120,0
117,37
119,37
117,0
120,37
119,37
116,37
118,37
121,37
117,37
119,37
119,37
116,37
119,37
115,37
117,37
120,0
118,37
117,37
119,37
118,37
118,37
119,37
116,37
118,37
117,37
115,0
116,37
121,0
118,0
115,37
115,37
117,37
121,37
117,37
120,37
118,0
118,37
115,37
119,37
117,37
119,0
116,37
118,0
118,37
117,0
118,37
117,37
116,37
121,37
119,37
116,37
119,37
116,37
115,37
120,0
114,37
119,0
117,0
117,37
119,37
119,37
117,0
120,37
119,37
117,37
119,37
122,37
123,37
122,37
119,37
123,37
124,37
125,37
126,37
126,37
126,37
126,37
125,37
130,37
131,37
133,37
130,37
135,0
139,37
136,37
136,37
138,38
142,38
137,38
140,38
138,0
139,38
140,37
142,37
143,0
140,38
138,38
143,38
136,38
135,0
132,37
137,37
135,0
137,37
128,37
133,37
129,37
129,37
123,37
128,37
126,37
124,0
124,37
121,37
120,37
120,37
116,0
121,37
121,37
117,37
119,37
117,37
118,37
116,37
115,37
119,37
117,0
120,37
117,37
115,37
119,37
117,0
118,37
118,37
115,37
116,37
116,37
113,37
115,37
118,37
116,37
113,37
113,37
119,37
116,37
115,37
115,0
113,37
118,37
115,37
118,37
116,37
118,37
116,0
117,37
117,37
117,37
116,37
115,37
119,37
114,37
115,37
115,37
116,37
115,0
116,37
115,37
112,37
115,37
112,37
110,37
113,37
112,37
110,0
108,37
101,37
100,37
106,37
100,37
106,0
109,37
120,37
133,37
153,37
174,37
198,0
224,0
233,38
233,38
233,38
233,38
233,38
233,38
233,0
233,38
233,38
233,38
233,38
223,38
196,38
167,0
141,38
120,38
99,37
83,37
71,37
64,37
57,0
54,0
55,36
56,36
59,36
64,36
70,36
74,37
80,37
84,37
89,0
97,0
100,0
104,0
106,37
108,37
111,37
113,0
114,37
113,0
117,37
115,37
116,0
116,37
116,37
114,37
117,37
122,37
116,37
117,37
116,37
116,37
120,0
116,37
117,0
115,37
117,0
115,37
120,37
125,37
119,37
117,37
123,0
120,37
124,37
122,37
122,37
123,37
126,37
125,0
125,37
126,37
125,37
129,37
126,37
129,0
132,38
132,38
134,38
134,38
137,37
138,0
138,37
140,37
141,38
140,38
139,38
144,38
145,38
148,0
145,0
146,38
150,0
151,37
149,37
154,37
151,37
154,37
160,38
162,38
158,0
161,38
163,38
167,38
164,38
165,38
170,38
168,38
171,38
168,0
171,38
169,38
171,38
176,38
175,38
175,38
175,38
177,0
178,38
180,38
173,0
177,38
179,38
179,0
180,38
180,38
179,38
178,38
178,38
181,38
177,38
178,38
178,38
180,38
175,38
177,38
177,38
174,38
172,38
171,38
170,38
172,0
169,38
168,38
164,38
163,38
168,0
162,38
160,0
163,38
159,38
159,38
156,38
154,38
153,38
149,38
150,38
150,38
151,38
147,0
141,38
144,38
148,38
143,0
138,37
140,38
136,38
134,38
134,38
134,38
129,37
129,37
131,37
129,37
129,37
125,37
128,37
123,37
128,0
121,0
121,37
123,37
125,37
122,37
121,37
120,0
117,37
118,37
116,37
115,37
118,0
114,37
117,0
113,37
116,37
114,0
117,37
115,37
116,37
112,37
113,37
111,0
112,37
112,0
111,37
110,37
109,37
107,37
110,37
113,37
108,37
108,37
114,37
110,37
111,0
112,37
112,37
108,37
110,37
107,37
115,0
107,37
108,0
108,37
107,37
113,37
115,37
109,37
107,0
106,37
109,37
109,37
108,37
110,37
110,37
110,37
109,37
107,37
111,37
110,37
111,37
111,0
107,37
107,37
108,37
107,37
111,0
110,37
111,37
110,37
110,37
112,37
110,37
109,37
112,37
109,37
109,37
107,37
110,37
111,37
109,0
112,37
105,37
109,37
109,37
108,37
113,0
109,37
108,37
109,37
105,37
107,0
111,37
108,37
107,37
111,37
111,37
110,0
108,37
108,37
107,0
107,37
107,37
107,0
107,37
106,37
109,37
109,37
112,37
107,0
109,37
109,37
108,37
110,37
110,0
109,37
108,0
108,37
106,37
107,37
107,0
106,37
109,37
111,37
107,0
109,0
106,37
108,0
107,0
109,37
107,37
110,37
108,37
107,0
106,37
109,37
110,37
109,37
112,37
111,37
107,37
107,0
109,37
106,0
110,37
109,37
108,37
109,37
111,37
108,37
108,37
111,37
110,37
107,37
108,0
108,37
108,37
105,37
105,37
106,37
106,37
106,37
109,37
107,37
108,37
105,37
107,37
109,37
109,37
106,37
108,37
112,37
108,37
106,0
107,0
108,0
107,37
107,37
105,37
106,37
107,37
107,37
106,37
107,37
108,37
109,37
107,37
108,37
107,37
109,37
109,37
110,37
109,37
109,37
108,37
109,37
111,37
108,0
108,37
110,37
111,0
109,0
111,0
112,37
109,37
113,37
114,37
115,37
119,37
115,37
117,37
114,37
120,0
121,37
122,37
126,37
127,37
126,37
126,37
130,37
128,37
127,37
126,0
129,37
131,37
134,37
130,37
128,37
127,37
130,37
125,0
129,37
128,37
127,37
124,37
125,37
123,37
120,37
124,0
119,37
120,37
112,37
119,37
118,37
114,37
114,37
114,37
111,37
112,0
109,37
109,0
112,37
111,37
107,37
107,37
107,37
109,37
106,37
108,37
109,37
107,37
109,37
107,37
107,37
105,0
109,0
105,37
108,0
107,37
105,37
106,37
109,37
107,37
105,37
107,37
107,0
113,37
107,37
106,37
110,37
103,37
107,37
111,37
107,37
103,37
106,37
110,37
107,37
105,37
105,37
106,0
107,37
109,37
109,37
108,37
104,37
104,37
108,37
104,37
106,0
107,37
104,0
104,37
105,0
105,37
104,37
102,37
99,37
95,37
93,37
93,37
95,37
97,0
98,37
110,0
128,37
144,37
163,37
195,38
218,38
233,38
233,38
233,38
233,38
233,38
233,38
233,38
233,0
233,38
233,38
233,38
218,38
185,38
157,38
136,38
111,38
89,37
78,37
69,37
58,37
49,37
47,0
48,36
50,36
51,36
56,36
62,0
68,37
72,37
78,37
86,37
90,37
93,0
99,37
98,37
104,37
104,0
111,37
103,37
105,37
108,37
108,37
112,37
107,0
110,37
111,37
110,37
107,37
112,37
112,37
111,37
111,37
111,37
111,37
112,37
111,37
110,0
110,32
111,37
113,0
113,37
114,0
115,37
114,37
118,37
116,37
116,37
118,37
115,37
117,37
122,37
117,37
123,37
125,37
122,37
124,37
127,37
125,37
129,0
127,37
128,0
129,0
132,0
135,0
133,38
132,38
134,0
138,37
142,37
141,37
141,37
144,37
144,37
145,37
145,37
151,0
145,38
152,38
151,38
153,38
158,38
155,38
156,38
159,38
161,0
160,0
159,38
162,38
167,38
166,38
168,38
167,38
167,38
173,38
170,38
170,38
174,38
171,38
172,0
174,38
174,38
175,0
179,38
175,0
170,38
176,0
175,0
175,38
175,38
174,38
174,38
175,38
172,0
171,0
178,38
170,0
171,38
167,38
169,38
166,38
166,0
168,38
166,38
165,38
160,38
165,38
158,38
162,38
160,38
158,38
154,38
155,38
152,38
152,0
150,38
145,38
150,38
146,38
144,38
143,38
143,0
139,38
135,38
139,38
138,38
136,0
133,37
134,37
130,37
129,37
129,37
131,37
127,37
126,37
130,37
126,37
125,0
123,37
122,37
118,0
123,37
121,37
119,37
119,37
120,0
115,37
116,37
114,37
120,37
117,37
111,37
112,37
114,37
113,37
111,0
117,37
114,37
114,37
111,0
114,37
111,37
111,37
113,0
108,37
114,37
111,37
113,37
109,37
109,37
108,37
111,37
110,37
109,0
108,37
108,37
110,37
109,37
109,37
113,37
110,37
112,37
109,37
110,37
110,37
106,37
112,37
109,0
111,37
108,0
109,32
108,37
112,37
110,37
110,37
112,37
112,37
111,37
107,37
108,37
108,0
111,0
110,37
107,37
109,37
107,37
110,0
107,37
111,37
111,37
114,0
112,37
109,0
112,37
107,37
108,0
111,37
106,37
110,37
108,37
110,37
108,37
111,37
110,37
113,37
110,37
109,37
110,37
108,37
111,37
112,37
115,37
109,0
110,37
109,0
111,37
111,37
110,37
113,37
109,37
112,37
112,0
111,37
110,37
115,0
109,37
111,37
109,37
114,37
113,37
110,37
112,0
111,0
110,37
112,37
112,0
111,37
111,37
112,37
111,37
111,37
110,37
114,37
109,37
112,37
111,37
115,37
109,37
110,37
109,37
112,37
109,37
110,0
107,0
112,37
110,0
109,37
114,37
109,37
113,37
110,37
115,37
113,37
110,37
110,37
113,37
111,37
111,37
114,37
110,37
112,37
114,37
113,37
112,37
111,37
109,0
110,37
113,37
112,0
112,37
114,37
110,37
112,37
112,37
111,37
115,37
114,37
113,37
116,37
109,37
112,37
113,37
111,37
113,0
110,37
114,37
114,37
113,37
109,37
111,37
114,37
113,37
107,37
115,37
113,37
111,0
115,37
112,37
112,37
114,37
117,37
116,37
114,37
114,37
115,37
111,37
115,37
113,0
115,0
115,37
117,37
116,37
111,0
118,37
119,37
120,37
119,37
124,37
122,37
123,37
125,37
125,37
124,37
122,37
127,37
130,37
129,37
133,37
132,0
136,37
133,37
136,37
136,37
139,37
133,37
136,37
138,37
140,0
137,38
135,0
137,37
137,37
134,37
134,38
135,38
135,38
132,38
130,38
128,38
128,38
126,38
126,38
122,38
126,38
120,38
120,0
121,37
124,37
118,37
117,0
117,37
120,37
111,37
115,37
121,37
117,37
113,37
115,37
115,37
117,37
118,37
116,37
114,37
116,37
113,37
113,37
111,37
112,0
113,37
112,37
115,37
112,37
109,37
113,0
114,37
114,37
118,37
114,37
116,37
115,37
115,37
113,37
115,37
113,37
115,37
114,37
113,37
117,37
116,37
114,37
115,0
115,37
113,0
115,37
114,37
113,37
112,0
114,0
116,37
114,37
120,37
117,37
117,37
116,37
117,37
111,37
106,37
108,37
108,37
105,37
104,0
105,0
103,37
107,0
109,37
119,37
138,37
153,37
173,37
199,38
226,38
233,0
233,38
233,38
233,38
233,38
233,38
233,38
233,38
233,38
233,38
233,0
227,38
197,38
172,38
144,38
123,38
101,38
82,38
74,0
66,37
60,0
57,36
55,0
56,36
62,36
66,0
69,37
78,37
80,37
86,37
96,37
99,37
101,37
105,37
108,37
105,37
111,37
114,37
114,37
116,37
119,37
116,37
115,37
118,37
117,37
118,37
118,37
123,37
115,37
119,37
120,0
118,37
122,37
122,37
121,37
121,37
121,37
122,37
122,37
122,37
124,37
125,37
122,37
123,0
122,37
128,0
127,0
128,37
125,0
132,37
128,37
131,0
133,37
130,37
132,37
134,0
140,37
136,37
140,0
140,37
140,37
138,37
143,0
139,0
147,37
145,37
141,0
147,38
150,38
149,38
153,38
151,38
151,0
155,37
157,0
157,38
162,38
159,38
163,38
164,38
162,38
164,38
167,38
173,38
171,38
168,38
166,38
175,38
174,38
178,38
175,38
178,38
180,38
179,38
180,38
181,38
183,38
182,38
185,0
183,38
181,38
188,0
183,38
184,38
185,38
185,38
184,38
185,0
184,38
185,0
179,0
187,38
183,38
184,38
179,38
180,38
179,38
183,38
178,0
180,38
176,38
175,0
175,38
176,38
169,38
169,38
167,38
167,0
166,38
164,38
164,38
160,38
161,0
164,38
161,38
159,38
155,38
153,38
152,38
153,38
154,0
152,37
151,37
147,37
147,0
145,37
144,37
147,37
139,37
141,37
142,0
136,0
137,0
136,37
135,37
132,37
135,37
134,37
133,0
130,37
131,37
128,37
129,37
133,37
128,37
125,37
127,0
123,37
123,37
123,37
124,37
126,37
125,37
124,37
121,37
122,37
123,37
121,0
121,37
122,37
120,37
121,0
124,0
120,37
123,37
121,37
117,37
118,37
118,0
118,37
119,37
121,37
122,37
120,37
118,37
115,37
119,37
119,37
119,0
123,37
121,37
120,0
117,37
118,37
118,37
117,37
119,37
119,37
116,37
121,0
119,37
115,37
118,0
119,37
120,37
118,37
120,0
119,0
116,37
116,37
120,0
121,37
119,37
121,37
120,0
120,37
117,37
122,37
119,37
118,37
117,37
119,37
115,0
120,37
116,37
119,37
117,37
118,37
117,37
118,0
122,37
121,37
119,37
118,37
120,37
120,37
117,37
118,37
115,37
120,37
122,37
118,37
114,0
119,0
116,37
117,37
119,37
119,0
117,37
117,37
118,37
117,37
116,37
118,37
119,37
118,37
115,0
120,37
113,37
117,37
117,37
118,0
119,37
120,37
117,37
119,37
118,37
115,37
122,0
115,37
119,0
119,0
119,0
117,37
120,37
115,37
118,37
117,37
117,37
119,37
120,0
117,37
120,37
118,37
116,37
113,0
111,37
114,0
114,37
109,37
110,37
113,37
112,37
113,37
111,37
114,37
114,37
113,37
115,0
114,37
111,37
114,37
111,0
115,37
113,37
113,37
112,37
115,37
113,37
112,37
112,37
114,37
114,37
114,0
114,37
117,0
112,37
112,37
112,37
115,37
116,37
113,37
112,37
112,37
115,37
115,37
115,37
112,37
114,37
114,37
114,37
115,37
114,37
115,37
114,37
114,37
115,37
111,37
113,37
113,37
113,37
114,37
117,37
113,37
117,0
112,37
115,37
116,37
117,37
118,37
119,37
117,37
117,37
121,37
119,37
118,37
119,37
121,37
124,37
125,37
127,37
126,37
128,37
130,37
129,37
132,37
131,37
133,0
133,37
133,37
137,0
136,0
137,37
138,37
138,37
139,37
137,37
137,37
137,37
133,37
133,0
133,37
133,37
134,37
131,37
131,0
133,37
129,37
130,37
125,37
126,0
123,37
123,37
125,37
119,37
122,37
121,37
119,37
117,37
119,0
117,37
118,37
117,37
120,37
116,37
115,37
117,37
117,37
119,37
118,37
117,37
119,37
113,37
114,37
114,37
115,37
113,37
117,37
115,37
113,37
114,37
116,37
117,37
119,0
121,37
116,37
114,0
112,0
116,37
114,37
115,37
115,37
116,37
118,37
116,37
116,37
114,0
113,37
115,37
116,37
119,0
116,37
118,37
115,37
114,37
114,37
115,37
120,37
114,37
118,0
114,37
117,0
116,37
114,37
113,37
111,37
111,37
107,37
104,37
102,0
103,37
107,37
107,37
112,0
122,37
138,37
154,37
175,37
203,37
228,37
233,37
233,37
233,37
233,38
233,38
233,0
233,0
233,38
233,38
233,0
233,38
228,38
198,0
171,38
145,0
123,38
105,38
87,38
76,37
62,0
60,36
55,0
54,0
57,36
61,0
68,36
69,36
77,36
82,36
87,36
95,36
99,36
105,36
105,36
107,36
111,36
113,36
115,36
114,36
117,0
118,37
123,37
122,37
117,37
118,0
116,37
118,37
120,0
122,37
119,0
119,37
116,37
120,37
119,0
120,37
120,37
122,0
119,37
120,37
127,37
121,37
122,37
128,37
131,0
124,37
126,37
128,37
131,37
127,32
129,0
132,37
132,37
131,37
132,0
131,37
134,0
135,37
137,37
136,37
139,37
141,37
141,37
142,37
143,37
144,37
144,37
147,37
148,0
153,38
153,0
153,38
152,38
152,0
158,38
158,38
159,38
157,0
163,38
164,38
162,38
164,38
167,38
168,0
169,38
170,38
171,38
173,38
177,38
170,0
176,38
178,38
179,38
178,0
177,38
181,38
185,38
179,38
185,0
183,38
184,38
182,38
184,38
187,38
186,0
189,38
188,38
186,38
188,38
186,38
186,38
184,38
184,38
182,38
185,38
180,38
183,38
181,0
182,38
181,38
182,0
179,38
173,38
175,38
172,38
172,38
175,0
172,38
168,38
166,38
167,0
163,0
163,38
164,38
164,0
161,38
155,37
158,0
156,38
156,38
157,0
148,38
150,38
151,38
145,0
150,37
147,0
146,37
142,37
144,37
143,0
141,38
139,38
138,0
135,38
136,38
135,38
135,38
135,0
130,0
131,0
134,38
129,37
128,37
129,37
130,0
127,0
129,37
128,37
127,37
126,37
129,37
124,37
120,0
127,37
122,37
123,0
125,37
119,0
119,37
118,37
120,37
122,0
122,37
121,37
118,37
116,37
120,37
119,37
121,37
121,37
120,37
121,37
120,0
120,37
118,37
119,37
119,37
120,37
118,0
120,37
118,37
118,37
120,37
115,37
116,0
116,37
114,37
117,37
120,37
118,37
119,37
120,37
121,0
118,37
121,0
118,37
117,37
117,37
115,37
117,37
118,37
120,37
121,37
116,37
119,37
116,37
119,37
118,37
115,0
120,37
117,37
117,37
116,0
117,37
119,37
118,37
119,37
119,37
121,37
117,0
115,37
120,37
117,37
120,0
119,37
118,37
119,37
122,37
122,37
118,0
118,37
120,37
116,0
119,37
118,37
119,37
116,0
115,37
114,37
116,37
117,37
117,37
122,37
120,37
116,37
119,37
117,37
117,37
118,37
119,37
117,37
120,37
116,37
118,37
123,37
118,37
121,37
118,0
119,37
118,0
117,37
116,37
119,37
116,37
119,37
120,37
118,37
117,37
119,37
117,0
119,37
114,37
117,37
114,37
115,37
120,37
119,37
116,37
115,37
112,0
116,37
122,37
118,37
116,37
118,37
114,37
117,37
118,37
117,37
119,37
118,37
119,37
116,37
119,0
120,37
115,37
116,0
120,0
117,37
120,37
116,37
120,37
117,37
118,37
120,37
116,37
115,37
116,0
118,37
114,37
118,37
116,0
119,37
112,37
116,37
114,0
115,37
117,37
117,0
117,37
117,37
117,0
115,37
118,37
118,37
118,37
118,37
118,0
121,0
117,37
117,37
116,37
115,37
115,37
116,37
118,37
119,37
119,37
117,37
121,37
121,0
120,37
120,0
123,37
123,37
120,37
124,37
125,37
124,37
127,37
125,37
131,37
132,37
130,37
133,0
128,37
132,37
135,37
134,37
138,0
141,37
136,37
137,37
139,37
142,37
137,37
140,37
142,37
135,37
136,37
137,37
136,37
137,37
135,0
130,0
134,37
131,37
133,0
128,0
127,37
128,37
128,37
126,0
121,37
124,37
120,37
122,37
118,0
121,37
118,37
116,37
120,0
118,0
116,37
120,37
116,37
117,37
117,37
115,37
117,37
115,37
115,37
118,0
114,37
111,37
119,37
120,37
115,37
112,37
115,37
115,37
115,37
113,37
116,37
116,37
112,37
117,37
119,37
115,37
114,0
115,37
116,37
112,0
115,0
114,37
119,37
115,0
118,37
113,37
116,37
116,37
113,37
115,0
117,37
114,37
112,0
115,0
113,0
114,37
114,37
111,0
111,37
114,37
112,37
107,37
112,37
109,0
105,37
102,37
104,37
102,37
106,37
105,0
111,37
119,37
135,37
152,37
176,38
197,38
225,38
233,38
233,38
233,38
233,38
233,38
233,38
233,0
233,38
233,38
233,38
233,38
220,0
194,38
166,38
142,38
121,38
99,38
82,38
71,38
65,38
55,38
52,38
55,36
55,0
60,36
63,0
69,37
71,37
79,37
84,37
87,37
91,37
100,37
101,37
103,37
107,37
111,37
106,37
109,37
111,37
116,37
114,37
116,37
112,0
113,37
116,37
115,37
116,37
115,37
116,37
116,37
118,37
118,37
114,37
113,37
119,37
120,37
116,0
115,37
119,37
121,0
123,37
121,37
120,37
120,37
122,0
122,37
121,37
128,37
128,0
127,37
124,37
128,37
129,37
129,37
132,37
131,37
133,37
133,0
134,37
131,0
135,37
135,37
135,37
142,37
143,37
144,37
143,37
146,37
145,38
147,38
145,38
150,38
150,38
149,0
153,37
154,37
159,37
158,37
158,37
160,38
161,38
162,38
161,38
164,38
164,38
164,38
169,0
170,38
167,38
171,38
174,38
175,38
176,0
174,38
173,0
174,38
177,38
178,38
180,38
180,38
178,0
176,38
178,38
179,38
178,38
177,38
179,38
177,0
177,38
178,38
176,38
177,38
176,38
173,0
174,38
177,38
171,38
168,38
168,38
170,38
169,38
168,38
169,0
161,38
165,38
166,38
160,38
160,0
158,38
156,0
156,37
158,37
158,0
152,0
155,38
150,38
152,38
147,38
146,38
145,38
149,38
143,38
139,38
141,38
137,0
136,37
137,37
134,37
134,37
132,37
132,37
131,37
125,37
129,37
125,0
123,37
125,0
124,0
122,37
124,37
119,37
120,37
119,37
120,37
120,0
116,0
119,0
117,0
113,37
112,37
116,37
115,0
115,0
114,37
115,37
116,37
111,0
111,37
111,37
113,37
115,37
111,37
107,37
108,37
110,37
110,37
110,37
111,37
110,37
113,37
109,37
109,37
111,37
107,37
111,37
110,37
110,37
113,37
109,37
114,37
109,37
107,37
110,0
107,37
108,37
110,37
110,37
108,37
111,0
111,37
112,37
110,37
112,37
105,37
108,37
107,0
109,37
108,0
109,37
112,37
109,37
110,0
108,37
109,37
109,37
110,37
111,37
112,37
109,37
110,37
106,37
108,37
110,37
110,37
109,37
110,0
109,37
111,37
109,37
108,37
109,37
103,0
109,37
101,37
105,37
109,37
109,0
106,37
107,0
111,37
107,37
113,37
108,37
109,0
111,37
108,37
106,37
108,37
108,37
106,37
108,37
107,37
110,37
108,0
108,37
108,37
108,0
109,37
106,0
106,0
110,37
107,37
105,37
109,0
109,0
105,37
108,0
109,37
109,37
109,37
105,0
108,37
107,37
107,37
109,37
111,37
111,37
110,37
108,37
108,37
109,37
108,37
108,37
109,37
108,37
106,37
107,37
109,37
108,37
108,37
109,0
107,37
109,0
108,0
105,37
110,37
107,37
104,37
105,37
106,37
108,37
107,37
107,37
109,0
108,37
108,0
108,37
109,37
103,37
107,0
103,37
107,37
107,37
109,37
110,37
108,37
106,37
108,0
106,37
107,37
109,37
106,37
109,37
109,37
105,37
109,37
109,37
107,37
106,37
106,37
106,37
108,37
105,37
108,37
105,37
107,37
108,37
112,37
105,37
110,37
108,37
109,37
108,37
109,37
108,37
111,37
108,37
111,37
108,37
110,0
109,37
112,37
115,37
112,37
113,0
112,37
115,37
113,37
115,37
119,0
122,37
126,37
120,37
125,37
124,37
124,37
127,37
127,37
128,0
127,0
126,37
126,37
131,37
129,37
129,37
130,0
131,37
130,37
127,37
130,37
130,37
127,37
127,37
127,0
126,37
124,37
122,37
121,37
117,37
119,37
114,37
114,37
117,37
116,0
116,37
112,37
109,37
111,37
111,37
110,37
112,0
108,37
109,37
106,37
109,37
108,37
106,37
107,0
107,0
107,37
111,37
107,37
107,37
103,37
105,0
106,37
106,37
109,0
106,0
109,37
107,0
107,37
107,37
107,37
110,37
102,37
103,37
106,37
107,37
108,37
108,0
106,37
109,37
109,0
107,37
109,37
107,37
106,37
108,37
107,0
107,37
110,37
102,37
104,0
104,0
106,0
106,37
104,37
105,37
105,37
111,37
109,37
104,37
103,37
100,0
97,37
98,37
95,0
95,0
91,0
93,37
97,37
103,0
113,0
123,0
145,37
164,37
192,37
218,0
233,38
233,38
233,38
233,0
233,0
233,0
233,38
233,0
233,38
233,38
233,38
215,38
187,0
164,38
133,38
110,37
92,0
78,37
64,0
54,0
49,0
46,36
45,36
53,36
52,0
58,36
60,36
67,36
71,36
73,36
81,0
85,37
88,37
93,37
101,37
101,37
105,37
105,37
107,37
105,37
108,37
109,0
107,37
110,37
110,37
108,37
107,37
107,37
110,37
111,37
109,37
110,37
112,37
112,0
114,37
114,37
110,37
116,37
112,37
115,0
114,37
113,37
111,37
115,37
113,0
118,37
120,37
116,37
119,37
118,37
119,37
122,37
121,37
126,37
122,37
126,37
125,37
128,37
126,37
128,37
129,37
129,0
133,37
134,37
135,37
138,37
139,37
137,37
140,37
139,37
142,37
142,37
148,37
146,0
147,38
151,38
146,38
147,38
154,38
154,38
156,38
154,38
158,38
163,38
162,38
162,38
162,0
163,38
161,0
167,38
169,0
165,38
168,38
168,38
169,38
172,38
168,0
174,38
175,38
173,0
170,38
173,38
177,38
170,38
175,38
173,38
177,38
174,38
176,38
176,38
178,38
174,38
174,38
170,38
175,38
170,38
170,38
170,0
167,38
169,38
170,38
167,38
163,0
164,38
165,38
159,38
159,38
162,0
159,38
158,38
160,38
156,38
155,38
157,0
150,37
148,37
149,38
148,0
144,37
142,0
147,38
142,38
139,38
141,38
138,38
136,38
136,38
132,38
134,38
136,38
132,37
129,37
128,37
127,37
126,0
125,0
127,0
121,38
125,0
122,37
122,37
119,0
123,0
122,37
121,37
115,37
119,37
118,37
114,0
116,37
116,0
116,37
115,37
115,0
117,37
116,37
108,37
113,37
113,0
109,37
113,0
115,37
110,37
113,37
110,0
110,37
114,37
110,37
112,37
107,0
115,37
112,37
110,37
112,0
108,37
113,37
110,37
110,37
110,37
109,37
112,37
111,37
112,37
110,37
111,0
110,0
115,37
107,37
113,37
113,37
109,37
115,37
112,37
112,0
110,37
110,37
110,0
111,0
113,37
111,37
109,37
112,37
112,0
112,37
112,37
110,37
109,37
109,0
107,37
111,37
110,37
110,37
105,37
108,0
113,0
109,37
111,37
108,37
114,37
111,37
111,37
115,37
114,0
110,0
110,37
110,37
112,37
111,37
110,37
114,37
111,37
116,37
111,0
115,37
112,37
113,37
110,0
110,37
112,37
113,0
111,37
109,37
109,37
109,37
108,37
112,0
114,37
111,0
107,37
111,37
111,37
116,0
109,37
111,37
115,37
113,37
113,37
112,0
112,37
113,37
110,37
114,37
109,37
112,37
112,37
111,37
112,0
111,37
110,37
111,37
110,37
113,37
110,0
113,37
110,0
111,37
111,37
115,0
113,37
112,37
113,37
108,37
112,37
116,37
113,0
113,0
113,37
114,37
109,37
109,37
113,37
111,37
115,0
112,37
109,37
110,0
107,37
112,37
112,37
112,37
115,37
115,37
112,37
109,37
114,0
114,37
113,37
115,37
111,37
117,37
111,0
114,37
110,0
111,37
116,37
113,37
115,37
114,37
113,37
116,37
113,37
110,37
112,37
114,37
114,37
110,0
112,37
113,37
113,37
111,37
113,37
113,37
116,37
116,37
114,37
114,37
115,37
114,37
114,0
115,37
116,37
115,37
118,37
120,0
116,0
120,0
121,37
123,0
123,37
121,37
123,0
126,37
129,37
124,37
130,37
133,37
132,37
134,37
132,37
134,37
132,37
132,37
138,37
135,37
136,37
135,37
135,37
137,37
135,37
137,37
137,38
136,0
135,37
136,37
130,0
131,37
132,37
132,37
125,37
126,0
128,37
126,37
124,37
122,37
121,37
122,37
120,0
120,37
119,0
117,37
119,0
123,37
114,37
117,37
115,37
117,37
116,0
117,0
118,37
116,0
118,37
111,37
118,37
116,37
117,37
113,37
114,37
116,37
115,37
116,0
117,37
112,37
117,37
115,0
115,37
113,37
116,37
111,37
117,37
113,0
116,37
115,37
118,37
115,37
114,37
115,37
118,37
117,37
115,37
115,37
113,37
116,37
112,37
117,37
116,37
120,37
114,37
116,37
119,37
118,37
114,37
116,37
115,0
115,37
112,37
111,37
107,37
108,37
107,37
103,37
100,37
105,37
107,37
110,37
121,37
132,0
151,37
174,37
203,37
226,37
233,37
233,0
233,38
233,0
233,38
233,38
233,38
233,38
233,38
233,0
233,0
226,38
203,38
167,38
145,38
120,0
102,37
87,37
70,37
66,37
63,0
56,0
57,36
60,36
61,36
65,36
67,36
78,36
82,37
86,37
93,37
97,37
101,37
107,37
106,37
113,37
110,37
113,37
119,37
118,37
117,37
116,37
117,37
118,0
119,0
119,37
119,37
119,0
117,0
119,0
122,37
118,37
120,37
119,37
121,37
121,37
125,37
123,37
120,37
124,0
122,0
123,37
125,37
124,37
127,37
125,37
126,37
126,37
127,37
131,37
131,37
134,0
136,38
130,0
133,0
132,0
134,37
135,37
135,0
136,37
139,37
138,37
143,37
141,37
149,0
144,38
147,38
145,38
152,38
152,38
152,38
150,38
155,0
154,38
160,38
160,0
160,38
156,38
161,0
165,0
168,38
169,38
165,38
170,38
172,38
168,38
173,38
174,38
174,38
173,38
176,38
177,38
179,38
179,38
180,38
181,38
183,38
182,38
182,0
184,38
180,38
185,0
185,38
185,0
187,0
181,0
181,38
186,38
185,0
185,38
183,38
185,38
185,38
184,38
182,38
178,0
182,38
182,38
180,38
177,38
179,38
178,38
178,38
173,38
173,38
173,38
171,0
167,38
169,38
168,38
166,0
165,38
162,38
164,38
159,38
158,38
158,38
158,38
152,0
151,37
148,37
151,37
147,37
148,37
148,37
145,37
145,0
143,38
144,38
142,38
139,0
139,37
140,37
138,0
133,37
136,37
132,37
136,37
134,37
132,37
131,0
130,37
131,37
128,37
128,37
129,0
126,37
125,37
123,0
123,37
121,37
126,37
127,37
126,37
120,37
124,37
125,37
121,0
122,37
118,37
122,37
119,37
121,37
118,0
121,37
122,37
119,0
118,37
116,37
119,37
118,37
116,0
120,0
118,37
117,37
118,37
121,37
120,37
119,0
120,37
116,37
119,37
119,37
118,37
119,37
117,37
119,37
120,37
113,37
121,0
113,37
117,37
120,37
118,0
116,37
116,37
120,37
115,0
120,37
118,0
116,37
117,37
116,0
120,37
120,37
115,37
117,37
117,37
121,37
116,37
121,37
118,37
116,0
117,37
117,37
116,37
118,37
116,37
114,37
117,37
115,37
117,37
116,37
116,0
122,0
118,37
119,0
115,37
117,37
119,37
116,0
120,37
116,0
118,37
117,0
118,37
117,37
118,37
118,37
117,37
119,37
118,37
118,37
117,0
120,37
118,37
117,37
118,37
121,37
115,37
119,37
114,37
118,37
121,37
119,37
118,37
117,37
118,37
117,37
116,37
117,37
118,37
